# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,134.99726838004878,133.95837332399003,0.011626692254260574,86.00898502611973,0.0,0.0
 0.057411552497845346,0.00824021590053213,0.14352888124461335,2.5,134.99726838004878,133.93483095819005,0.011626692254260574,86.00898502611973,0.0,0.0
 0.08114390414004492,0.016460832947722,0.3463886415947257,8.547815379129903,134.99178560267598,133.91128859239004,0.011709958260752133,85.3974008901181,-0.23102545653555753,-9.734621331194193
 0.09932148854575543,0.024661895217361562,0.45116348171450066,5.763958388599744,134.98627669341928,133.88774622659005,0.011793772551769511,84.7905108912722,-0.30306057910453027,-3.9628545224272407
 0.11461840478001704,0.032843446785789585,0.5348497333144314,5.4707923033854735,134.9807415538828,133.86420386079004,0.011878130756292146,84.18833068244132,-0.36184675732789207,-3.84300844190374
 0.1280711235679318,0.04100553172988114,0.6067238208698723,5.342718352219551,134.9751800855924,133.84066149499006,0.011963039216531919,83.5907984501199,-0.4134084996534926,-3.8328120239844026
 0.1402115460681614,0.04914819412706038,0.6707066740902333,5.270232829141726,134.96959218997804,133.81711912919005,0.01204850000123681,82.99788354544943,-0.4602719233434402,-3.860114727396122
 0.15135584303924324,0.0572714780553001,0.7289184727685118,5.223460827482566,134.96397776838228,133.79357676339006,0.012134519469831438,82.40952618570327,-0.5037932505148726,-3.905255511798121
 0.1617101451277795,0.06537542759311878,0.7826649704175559,5.190740736505002,134.95833672205575,133.77003439759005,0.012221091142946654,81.82575420666471,-0.5448021777121828,-3.9605689351784554
 0.17141771999369873,0.07346008681959525,0.8328196628036949,5.16655221091512,134.95266895223278,133.74649203179007,0.012308227820189928,81.24646493458951,-0.5838502304880677,-4.022431278173556
 0.18058294472552783,0.0815254998143576,0.8800016617980672,5.147936943708327,134.94697436000715,133.72294966599006,0.012395925179297287,80.67167117708345,-0.6213259786077875,-4.0889066243595265
 0.18928466462721857,0.08957171065759652,0.9246690233818651,5.133164717829982,134.9412528464476,133.69940730019007,0.012484191754159492,80.10130088452216,-0.6575152526367328,-4.158864504695649
 0.197584172878364,0.09759876343006808,0.9671720937639584,5.1211552655818435,134.9355043125449,133.67586493439006,0.012573025379280685,79.53535205996785,-0.6926354825786718,-4.231603714243198
 0.20553024323742064,0.10560670221308324,1.0077860402894618,5.111198956250509,134.92972865926544,133.65232256859008,0.01266243032139012,78.97378106876856,-0.7268565490231926,-4.306665420539205
 0.21316244611894353,0.11359557108852876,1.0467317233909097,5.102810250987046,134.92392578748476,133.62878020279007,0.012752406571257549,78.4165713673123,-0.7603141413750009,-4.383739907230072
 0.2205134137768992,0.1215654141388549,1.084189649739606,5.095645647162788,134.9180955980594,133.60523783699009,0.012842962695186616,77.86365371712772,-0.7931186337152789,-4.462608715843684
 0.22761043512729323,0.1295162754470894,1.1203096222604823,5.089455242919749,134.91223799177806,133.58169547119007,0.012934098699331974,77.31501229781465,-0.8253612314421319,-4.543116912711965
 0.23447660787108984,0.1374481990968321,1.1552176074959588,5.084052868756458,134.90635286943422,133.5581531053901,0.013025816738937775,76.77061792299925,-0.8571183049766955,-4.625149223525604
 0.2411316894746614,0.14536122917226132,1.189020743364375,5.0792969766554155,134.90044013177268,133.53461073959008,0.013118121119073413,76.23042895571574,-0.8884545695672712,-4.70862214127601
 0.24759273798569792,0.15325540975813615,1.2218110686508985,5.075078020310854,134.8944996794718,133.5110683737901,0.01321101186663606,75.69442901837553,-0.9194254292835334,-4.793472710096361
 0.25387460285723756,0.16113078493980024,1.2536683521073397,5.071309890916711,134.8885314132533,133.48752600799008,0.013304493300870525,75.1625768366969,-0.9500787330778376,-4.879650298302452
 0.2599903065909811,0.16898739880318087,1.2846622736205449,5.06792396469362,134.8825352337967,133.4639836421901,0.01339856760515751,74.6348437735292,-0.9804561695042274,-4.9671203427958215
 0.26595134550123856,0.1768252954347979,1.3148541302305528,5.06486487750571,134.8765110417722,133.44044127639012,0.013493239113103616,74.11118943477963,-1.0105943133669242,-5.05585424225908
 0.27176792961772206,0.18464451892175782,1.344298187797398,5.062087468726599,134.8704587378367,133.4168989105901,0.013588506805907948,73.59160313075934,-1.0405254723893782,-5.145831027807689
 0.2774491761398937,0.1924451133517644,1.3730427643940342,5.059554533403423,134.8643782226626,133.39335654479012,0.013684377174158139,73.0760331488393,-1.070278353597444,-5.237034001596671
 0.28300326698688205,0.20022712281312105,1.4011311078169357,5.057235143737758,134.8582693969249,133.3698141789901,0.013780852427777084,72.56445167240679,-1.09987861307385,-5.329451802621566
 0.2884375782693543,0.20799059139472462,1.4286021131405862,5.055103378463999,134.85213216130234,133.34627181319013,0.013877933710316792,72.05683647678794,-1.1293492962670446,-5.423076018528606
 0.29375878756971985,0.2157355631860794,1.4554909145976853,5.053137348920279,134.84596641652973,133.32272944739012,0.013975622170571555,71.5531650609229,-1.1587111922481315,-5.517899094679432
 0.2989729635116146,0.223462082277293,1.4818293777033305,5.051318444017453,134.83977206329692,133.29918708159013,0.0140739243258498,71.05338758737562,-1.1879831639460607,-5.613920976991831
 0.3040856410678288,0.23117019275908096,1.5076465114486146,5.049630738771071,134.8335490024222,133.27564471579012,0.014172840264359648,70.55748751467225,-1.2171823484417144,-5.7111335840383
