# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-2.71794355766153,0.0,0.10797860695682768,9.261093731277928,0.0,0.0
 0.034626870828700064,0.002997550458468699,0.08656717707175017,2.5000000000000004,-2.71794355766153,0.0,0.10797860695682768,9.261093731277928,0.0,0.0
 0.048955169985902616,0.005991521670871551,0.20895510203650666,8.541692466215329,-2.699409628637716,0.0,0.10796770370036206,9.2620289746576,1.2935191274602384,90.27722783202861
 0.05993975457427708,0.008981935446061426,0.2722373114004492,5.761001597722436,-2.6808996452604545,0.0,0.10795312913751559,9.263279424963724,1.6850872446147147,35.64705738338914
 0.06919194632485261,0.011968813590553209,0.32282925224782405,5.468103365262378,-2.6624140966721357,0.0,0.10793486734407591,9.264846704375792,1.9979642755640894,33.81653119434238
 0.07733609224291449,0.014952177908511444,0.3663200964194176,5.340135676491337,-2.643953473048397,0.0,0.10791289511503617,9.266733127065033,2.2667353715749545,33.0017534944691
 0.08469250309617468,0.017932050201738887,0.4050714883477223,5.267703599117354,-2.6255182659096654,0.0,0.10788719278522718,9.268940772151858,2.506005646838178,32.52540947426618
 0.09145152217358604,0.020908452269664743,0.44036006317440207,5.220960974147004,-2.607108967905032,0.0,0.10785774551775167,9.271471373703207,2.723664158036978,32.202677445639154
 0.09773721074254763,0.023881405909332916,0.47297183229033485,5.188257222441478,-2.588726072766096,0.0,0.10782452867496628,9.274327579158442,2.9245634646472394,31.96138408802062
 0.10363577165320997,0.0268509329153907,0.5034324559893946,5.164077163973763,-2.57037007539653,0.0,0.10778752979610336,9.27751106173092,3.111945040083517,31.76733753779894
 0.10920999053214366,0.02981705508007727,0.5321144054633842,5.145465238615874,-2.5520414717230753,0.0,0.10774672658052152,9.28102441472018,3.2881026151884463,31.602199147699608
 0.11450728220198463,0.032779794193212364,0.5592931818353205,5.1306928268029965,-2.5337407586989027,0.0,0.1077021015880911,9.2848698888395,3.454730108286062,31.455223439229346
 0.11956449647313429,0.03573917204218536,0.585179446687798,5.118680653923077,-2.5154684343765354,0.0,0.1076536361044433,9.289049921451989,3.613120453805427,31.319682542016842
 0.12441094873353231,0.038695210411944014,0.6099386130166657,5.108719739423241,-2.49722499772246,0.0,0.10760131636771206,9.293566600827107,3.764286879115401,31.191151214921824
 0.12907041657170493,0.041647931084983596,0.6337034132630909,5.100324988131131,-2.4790109486545817,0.0,0.10754512111171997,9.29842274259174,3.9090406244806677,31.06658322209538
 0.1335625034825811,0.044597355841336214,0.6565823001357136,5.0931532106444015,-2.4608267880796797,0.0,0.10748503528050633,9.303620707666658,4.048042910940767,30.943810575781402
 0.1379035988777085,0.047543506458559794,0.6786652559007225,5.086954732622458,-2.44267301763784,0.0,0.10742104129366505,9.30916315795361,4.181840938629478,30.821259500284388
 0.14210757152485307,0.050486404711728064,0.7000279260064068,5.081543553855998,-2.4245501400840235,0.0,0.10735312407619713,9.315052622876813,4.310893308529575,30.697718737002866
 0.14618628167296613,0.05342607237341948,0.7207346329945504,5.07677825494002,-2.4064586586865566,0.0,0.10728126600677365,9.32129193867698,4.435588884843042,30.57230638738929
 0.15014996665162114,0.05636253121370736,0.7408406208114696,5.072549389064139,-2.388399077729407,0.0,0.10720545326715612,9.327883699236818,4.556260412823594,30.44427814783099
 0.15400753617943458,0.059295803000149624,0.7603937570776373,5.068770925627597,-2.3703719022033383,0.0,0.10712566820530091,9.334830921040798,4.673195232410281,30.313081525446368
 0.15776680195501047,0.062225909497778745,0.7794358453361145,5.065374303193576,-2.352377637806875,0.0,0.10704189700025962,9.34213637859552,4.786643315663531,30.1782555493488
 0.16143465857007486,0.0651528724690916,0.7980036513127094,5.062304207949244,-2.3344167908781657,0.0,0.10695412455553281,9.3498030501926,4.896823625804168,30.03942675624539
 0.1650172277964214,0.06807671367404006,0.8161297159162395,5.059515520378327,-2.3164898684997604,0.0,0.10686233577299499,9.357834009208588,5.003929092721884,29.896272800551422
 0.16851997492288098,0.07099745487002107,0.8338430067982546,5.056971069424259,-2.2985973783436036,0.0,0.10676651685786337,9.366232311683303,5.108130707180516,29.74854041603444
 0.17194780348916044,0.07391511781186734,0.8511694460301081,5.054639955538818,-2.2807398286881346,0.0,0.10666665534405033,9.375000995151932,5.20958073316113,29.59600342286853
 0.17530513312717086,0.07682972425183775,0.8681323415408297,5.0524962811736245,-2.262917728297272,0.0,0.10656273353500169,9.384143657233972,5.308415411190901,29.438478995569437
 0.1785959640525042,0.07974129593960842,0.8847527429491865,5.050518177767897,-2.245131586559036,0.0,0.10645474294125191,9.393663188420451,5.404757078619809,29.27578767029749
 0.18182393090268778,0.08264985462226346,0.9010497373879823,5.048687051376924,-2.2273819132942045,0.0,0.10634266587855633,9.403563393285657,5.498716092397873,29.107800091788302
 0.18499234799773304,0.0855554220442859,0.9170406972510483,5.046986991729248,-2.209669218720185,0.0,0.10622649527712012,9.413847245842325,5.590392313473734,28.934391630200356
 0.18810424763683492,0.0884580199475493,0.9327414890864255,5.045404304847236,-2.19199401357289,0.0,0.1061062161549063,9.424518527171704,5.679876344725549,28.755436109642783
 0.1911624126980078,0.09135767007130863,0.9481666508371023,5.0439271400088765,-2.174356808843543,0.0,0.10598181620725362,9.435580892899983,5.767250745642418,28.57085839681873
